activity,patient
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13333333333333333, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23333333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23333333333333334, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.8]",26.0
"[8.8, 36.1, 153.76666666666668, 48.733333333333334, 0.26666666666666666, 36.333333333333336, 8.366666666666667, 11.366666666666667, 22.766666666666666, 37.36666666666667, 60.13333333333333, 7.633333333333334, 11.3, 3.8, 23.466666666666665, 3.933333333333333, 0.0, 33.4, 254.86666666666667, 449.26666666666665, 697.0666666666667, 102.2, 715.4666666666667, 177.96666666666667, 144.93333333333334, 281.53333333333336, 566.6666666666666, 252.6, 200.1, 283.73333333333335, 440.5, 186.2, 244.03333333333333, 93.16666666666667, 100.1, 67.0, 326.6666666666667, 121.8, 425.2, 455.6333333333333, 640.0, 155.7, 103.86666666666666, 453.3, 57.766666666666666, 14.466666666666667, 19.266666666666666, 5.3]",27.0
"[29.633333333333333, 30.5, 9.3, 9.1, 34.1, 9.666666666666666, 56.7, 7.666666666666667, 12.9, 25.366666666666667, 10.2, 6.266666666666667, 3.1666666666666665, 28.166666666666668, 10.066666666666666, 22.9, 9.6, 14.933333333333334, 221.4, 289.06666666666666, 856.4666666666667, 501.6, 246.53333333333333, 63.93333333333333, 311.96666666666664, 196.26666666666668, 196.23333333333332, 596.6666666666666, 518.0, 992.4666666666667, 455.2, 939.3333333333334, 58.266666666666666, 92.73333333333333, 180.06666666666666, 102.4, 398.1333333333333, 270.76666666666665, 339.56666666666666, 153.66666666666666, 332.8333333333333, 64.9, 140.9, 653.0666666666667, 100.06666666666666, 191.43333333333334, 251.2, 114.23333333333333]",27.0
"[3.3333333333333335, 28.4, 11.433333333333334, 41.2, 8.266666666666667, 14.5, 6.7, 9.933333333333334, 13.2, 12.633333333333333, 33.333333333333336, 6.933333333333334, 9.666666666666666, 10.433333333333334, 9.833333333333334, 34.46666666666667, 57.03333333333333, 31.5, 26.133333333333333, 88.66666666666667, 538.4, 683.3666666666667, 982.6666666666666, 346.6, 711.5666666666667, 699.6666666666666, 219.66666666666666, 412.6333333333333, 275.26666666666665, 230.7, 841.6333333333333, 616.7, 168.0, 307.1666666666667, 458.3666666666667, 95.33333333333333, 459.43333333333334, 305.96666666666664, 308.0, 366.43333333333334, 401.1333333333333, 146.0, 64.6, 67.6, 50.333333333333336, 578.6333333333333, 18.533333333333335, 13.233333333333333]",27.0
"[11.9, 15.533333333333333, 37.2, 11.133333333333333, 37.86666666666667, 68.93333333333334, 1.0333333333333334, 14.766666666666667, 154.26666666666668, 11.133333333333333, 29.066666666666666, 1.9333333333333333, 11.366666666666667, 19.0, 6.633333333333334, 12.8, 21.166666666666668, 22.833333333333332, 24.3, 62.333333333333336, 478.3666666666667, 1037.9, 361.1, 435.23333333333335, 620.6333333333333, 1001.5666666666667, 620.7, 455.8333333333333, 603.1, 543.1333333333333, 19.333333333333332, 349.9, 216.93333333333334, 303.06666666666666, 370.53333333333336, 482.0, 75.3, 215.26666666666668, 129.0, 109.16666666666667, 182.86666666666667, 212.76666666666668, 484.6666666666667, 275.26666666666665, 128.36666666666667, 89.06666666666666, 38.733333333333334, 7.133333333333334]",27.0
"[6.933333333333334, 20.233333333333334, 33.06666666666667, 3.1, 14.933333333333334, 0.0, 12.466666666666667, 0.0, 34.266666666666666, 43.6, 16.7, 7.3, 33.86666666666667, 10.2, 22.166666666666668, 13.866666666666667, 4.7, 41.5, 6.533333333333333, 14.0, 165.33333333333334, 389.46666666666664, 608.0, 283.1, 97.06666666666666, 412.26666666666665, 83.83333333333333, 226.36666666666667, 180.2, 272.93333333333334, 52.8, 180.13333333333333, 283.93333333333334, 159.63333333333333, 161.53333333333333, 160.5, 92.4, 107.36666666666666, 203.7, 790.8333333333334, 219.4, 217.56666666666666, 134.6, 108.46666666666667, 515.3666666666667, 118.33333333333333, 23.666666666666668, 10.733333333333333]",27.0
"[22.566666666666666, 74.53333333333333, 0.43333333333333335, 28.5, 13.666666666666666, 21.433333333333334, 9.766666666666667, 105.4, 85.9, 26.966666666666665, 12.5, 13.466666666666667, 6.5, 19.266666666666666, 25.533333333333335, 10.833333333333334, 16.733333333333334, 25.0, 1.7333333333333334, 107.0, 887.7333333333333, 833.6, 277.0, 191.63333333333333, 212.7, 92.56666666666666, 85.33333333333333, 406.76666666666665, 359.1, 129.4, 557.2666666666667, 422.8333333333333, 135.3, 73.56666666666666, 215.33333333333334, 111.93333333333334, 169.03333333333333, 230.23333333333332, 83.06666666666666, 170.76666666666668, 155.06666666666666, 105.46666666666667, 64.53333333333333, 76.36666666666666, 474.03333333333336, 68.9, 169.36666666666667, 87.3]",27.0
"[153.13333333333333, 4.533333333333333, 10.7, 12.633333333333333, 33.166666666666664, 15.1, 14.533333333333333, 4.466666666666667, 5.033333333333333, 43.833333333333336, 0.0, 16.933333333333334, 35.3, 8.066666666666666, 9.233333333333333, 7.133333333333334, 16.0, 109.03333333333333, 353.56666666666666, 864.3333333333334, 786.5666666666667, 228.26666666666668, 175.36666666666667, 410.1, 513.6, 299.23333333333335, 431.1, 290.56666666666666, 77.76666666666667, 559.6, 610.3333333333334, 127.03333333333333, 357.9, 304.7, 420.3, 210.8, 210.1, 691.2333333333333, 225.06666666666666, 72.53333333333333, 83.56666666666666, 221.6, 640.2666666666667, 235.13333333333333, 245.83333333333334, 104.7, 131.16666666666666, 908.5333333333333]",27.0
"[201.06666666666666, 190.56666666666666, 153.06666666666666, 113.6, 43.833333333333336, 11.3, 3.8666666666666667, 34.666666666666664, 121.2, 2.3333333333333335, 33.4, 23.766666666666666, 20.366666666666667, 0.0, 17.633333333333333, 85.56666666666666, 241.7, 316.1666666666667, 1085.8333333333333, 143.86666666666667, 104.33333333333333, 341.26666666666665, 156.46666666666667, 332.03333333333336, 628.7, 370.76666666666665, 416.7, 482.56666666666666, 661.8, 179.83333333333334, 138.83333333333334, 442.4, 466.03333333333336, 280.1, 382.4, 126.86666666666666, 316.1, 80.1, 222.83333333333334, 452.53333333333336, 70.1, 499.23333333333335, 74.23333333333333, 487.8666666666667, 702.3333333333334, 267.43333333333334, 413.46666666666664, 259.76666666666665]",27.0
"[12.2, 4.5, 10.166666666666666, 6.7, 27.333333333333332, 16.066666666666666, 9.7, 7.7, 5.066666666666666, 29.5, 13.1, 6.466666666666667, 5.833333333333333, 15.4, 81.16666666666667, 249.86666666666667, 235.83333333333334, 806.3, 1337.0666666666666, 267.3666666666667, 205.53333333333333, 177.7, 231.06666666666666, 176.4, 200.3, 206.96666666666667, 1307.8666666666666, 993.0, 1142.5666666666666, 361.3, 151.8, 641.6666666666666, 263.8333333333333, 366.23333333333335, 211.16666666666666, 193.43333333333334, 285.06666666666666, 143.4, 215.6, 187.6, 765.1666666666666, 328.76666666666665, 132.5, 202.86666666666667, 351.03333333333336, 163.3, 660.8, 235.0]",27.0
"[392.1, 804.9666666666667, 92.33333333333333, 9.766666666666667, 10.433333333333334, 5.833333333333333, 14.133333333333333, 11.666666666666666, 4.533333333333333, 34.766666666666666, 12.566666666666666, 3.966666666666667, 19.433333333333334, 7.133333333333334, 28.833333333333332, 8.266666666666667, 410.43333333333334, 132.66666666666666, 163.56666666666666, 68.23333333333333, 99.2, 801.7666666666667, 109.56666666666666, 90.03333333333333, 1198.0333333333333, 243.4, 227.76666666666668, 213.83333333333334, 506.26666666666665, 405.26666666666665, 157.33333333333334, 107.2, 113.53333333333333, 101.1, 429.6, 210.93333333333334, 89.63333333333334, 403.6666666666667, 236.06666666666666, 76.66666666666667, 216.13333333333333, 449.26666666666665, 19.966666666666665, 5.466666666666667, 23.5, 22.3, 20.966666666666665, 4.766666666666667]",27.0
"[9.5, 12.833333333333334, 26.3, 42.4, 8.266666666666667, 6.266666666666667, 15.066666666666666, 24.733333333333334, 11.133333333333333, 19.4, 5.033333333333333, 19.3, 9.366666666666667, 26.3, 16.8, 9.3, 7.7, 35.733333333333334, 5.5, 0.1, 36.766666666666666, 249.13333333333333, 956.6666666666666, 525.6333333333333, 318.96666666666664, 242.33333333333334, 257.4, 677.7666666666667, 176.73333333333332, 126.1, 1142.4333333333334, 894.7, 190.56666666666666, 409.96666666666664, 334.3666666666667, 281.43333333333334, 177.46666666666667, 493.6, 238.7, 202.33333333333334, 144.96666666666667, 80.66666666666667, 105.0, 552.8, 403.53333333333336, 337.3666666666667, 52.03333333333333, 23.766666666666666]",27.0
"[20.233333333333334, 37.93333333333333, 11.166666666666666, 50.8, 3.9, 10.2, 34.86666666666667, 20.333333333333332, 7.433333333333334, 9.166666666666666, 57.733333333333334, 15.766666666666667, 2.8666666666666667, 7.533333333333333, 34.3, 13.933333333333334, 22.166666666666668, 58.166666666666664, 13.933333333333334, 273.73333333333335, 531.9666666666667, 677.3, 212.2, 371.53333333333336, 133.16666666666666, 201.0, 560.7333333333333, 81.23333333333333, 126.53333333333333, 365.2, 195.96666666666667, 730.2666666666667, 402.0, 700.6666666666666, 591.6, 154.53333333333333, 119.66666666666667, 279.8333333333333, 193.8, 179.3, 196.93333333333334, 283.2, 146.06666666666666, 43.766666666666666, 528.7, 183.7, 48.93333333333333, 14.466666666666667]",27.0
"[13.133333333333333, 14.4, 24.633333333333333, 23.466666666666665, 25.366666666666667, 12.666666666666666, 21.633333333333333, 35.4, 8.233333333333333, 49.0, 0.6, 8.933333333333334, 17.533333333333335, 20.033333333333335, 28.233333333333334, 9.333333333333334, 23.8, 113.43333333333334, 189.16666666666666, 519.9, 527.7333333333333, 82.9, 81.4, 187.7, 438.6333333333333, 67.16666666666667, 564.9333333333333, 117.3, 661.6666666666666, 427.3333333333333, 236.5, 118.46666666666667, 96.53333333333333, 352.76666666666665, 129.56666666666666, 353.3, 159.43333333333334, 160.7, 292.03333333333336, 128.96666666666667, 103.73333333333333, 254.63333333333333, 149.23333333333332, 173.66666666666666, 616.7666666666667, 127.86666666666666, 115.63333333333334, 119.6]",27.0
"[107.66666666666667, 36.1, 10.666666666666666, 14.633333333333333, 32.43333333333333, 8.9, 16.966666666666665, 71.03333333333333, 20.666666666666668, 12.466666666666667, 85.9, 33.43333333333333, 32.46666666666667, 18.5, 11.166666666666666, 19.4, 20.333333333333332, 25.666666666666668, 28.566666666666666, 10.5, 111.9, 590.9333333333333, 53.9, 42.3, 561.1, 98.13333333333334, 315.26666666666665, 731.8333333333334, 543.6333333333333, 1001.3, 382.53333333333336, 0.9, 1.6, 2.0, 7.433333333333334, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 32.833333333333336, 3.2333333333333334, 3.0, 3.0, 3.0, 3.0]",27.0
"[3.0, 3.1666666666666665, 2.9, 2.2, 0.7, 0.3, 0.1, 0.3, 0.1, 0.2, 0.0, 0.0, 0.1, 0.1, 0.1, 0.5, 1.4, 1.5, 1.8, 2.5, 2.9, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1666666666666665, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 8.4, 3.0]",27.0
"[4.466666666666667, 5.0, 5.0, 4.333333333333333, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.133333333333334, 5.0, 5.0, 5.166666666666667, 5.0, 5.333333333333333, 5.0, 5.033333333333333, 5.0, 5.233333333333333, 5.0, 8.7, 4.666666666666667, 3.466666666666667, 3.1333333333333333, 10.466666666666667, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 12.333333333333334, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",27.0
"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.066666666666667, 3.0, 3.0, 3.0, 3.0, 3.0, 4.133333333333334, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",27.0
"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.3, 1.8, 1.1, 0.3, 0.5, 0.7, 0.1, 0.6, 0.0, 0.1, 0.0, 0.6, 1.2333333333333334, 0.8, 2.7, 3.0, 2.6, 2.9, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 3.533333333333333, 3.0, 2.9, 3.0, 3.0, 3.0, 3.0, 2.9, 2.4, 2.9, 3.0]",27.0
"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.9, 3.0, 3.0, 2.9, 2.8, 2.9, 2.8, 2.9, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.2333333333333334, 10.233333333333333, 41.9, 390.1, 40.53333333333333, 777.4, 595.2333333333333, 5.0, 6.466666666666667, 230.8, 0.6333333333333333, 0.0, 2.8666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",27.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 2.8666666666666667, 25.833333333333332, 0.0, 0.0, 0.0, 0.0, 2.1333333333333333, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.23333333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",27.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.1, 0.1, 0.2, 0.1, 0.5666666666666667, 40.3, 1.8, 2.2, 1.6, 1.4, 0.7, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 3.5, 1.1, 0.4, 0.0, 0.0, 44.166666666666664, 29.633333333333333, 20.133333333333333, 41.333333333333336, 4.666666666666667, 5.0, 4.066666666666666, 3.0, 3.0, 3.0, 3.0, 3.1333333333333333, 3.0, 4.666666666666667, 6.133333333333334]",27.0
"[5.933333333333334, 4.933333333333334, 30.766666666666666, 3.7, 3.066666666666667, 0.0, 6.333333333333333, 4.566666666666666, 73.93333333333334, 129.63333333333333, 801.3333333333334, 607.3666666666667, 851.0, 371.7, 261.7, 381.8666666666667, 353.43333333333334, 381.8666666666667, 503.46666666666664, 495.56666666666666, 491.1666666666667, 339.93333333333334, 601.5, 177.3, 443.73333333333335, 480.26666666666665, 386.23333333333335, 416.1666666666667, 370.23333333333335, 494.4, 305.23333333333335, 414.1666666666667, 551.0, 479.3666666666667, 127.93333333333334, 256.26666666666665, 878.4666666666667, 479.3666666666667, 998.5666666666667, 757.7333333333333, 207.83333333333334, 346.0, 580.4666666666667, 247.93333333333334, 26.1, 0.0, 8.2, 3.2]",28.0
"[16.733333333333334, 0.0, 13.8, 1.9333333333333333, 0.16666666666666666, 14.866666666666667, 3.033333333333333, 6.033333333333333, 0.0, 132.6, 748.8666666666667, 767.0666666666667, 515.8, 320.3333333333333, 439.3666666666667, 519.8, 541.6333333333333, 501.56666666666666, 395.6333333333333, 681.2333333333333, 789.5666666666667, 860.3333333333334, 622.6, 355.56666666666666, 493.96666666666664, 749.4666666666667, 810.5666666666667, 644.6666666666666, 675.2, 640.8333333333334, 373.53333333333336, 307.1666666666667, 321.53333333333336, 439.1333333333333, 998.1333333333333, 257.3666666666667, 286.3666666666667, 208.16666666666666, 360.2, 247.46666666666667, 500.9, 83.96666666666667, 63.3, 75.2, 263.03333333333336, 363.76666666666665, 12.7, 1.0666666666666667]",28.0
"[0.7333333333333333, 0.6666666666666666, 5.166666666666667, 0.5, 4.966666666666667, 2.1666666666666665, 0.8, 17.466666666666665, 23.066666666666666, 28.466666666666665, 0.5, 2.533333333333333, 16.133333333333333, 209.93333333333334, 330.53333333333336, 980.3666666666667, 566.8666666666667, 944.0666666666667, 1119.0333333333333, 710.0, 415.0, 663.8666666666667, 598.7666666666667, 388.6333333333333, 202.63333333333333, 499.9, 381.73333333333335, 260.3333333333333, 302.8666666666667, 172.36666666666667, 299.6666666666667, 237.6, 312.1666666666667, 457.76666666666665, 437.1666666666667, 154.36666666666667, 192.46666666666667, 708.0666666666667, 261.3, 273.8, 96.1, 135.3, 257.76666666666665, 285.46666666666664, 0.0, 0.26666666666666666, 0.3, 38.7]",28.0
